dh_deplete,h_crit,K_asp_eff,mu_boundary,A_close_max,A_close_mean,A_close_over_Afilm_max,A_close_over_Afilm_mean,Fn_asp_max,Fn_asp_mean,Fn_asp_over_Fnref_max,Fn_asp_over_Fnref_mean,Ft_fluid_max,Ft_asp_max,Ft_total_max,mu_TFF_alt_max,mu_total_max,mu_total_mean,mu_total_forward_mean,mu_total_reverse_mean,theta_min,pfilm_max,PARAM_SCORE,PASS_LEVEL,FAIL_REASON
2.300,1.000,12.500,0.150,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0300425581105,0.0238512735382,1.00141860368,0.795042451274,6.23313681838e-05,0.00195465083096,0.00199105871107,0.00207771227279,0.0663686237022,0.00888663804137,0.0455440199620,0.0455440199620,0.100145674579,137336.440741,0.603139658757,STRONG_PASS,OK
2.300,1.000,12.500,0.200,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0300425581105,0.0238512735382,1.00141860368,0.795042451274,6.23313681838e-05,0.00260620110795,0.00264260898805,0.00207771227279,0.0880869662684,0.0117448892824,0.0601925575723,0.0601925575723,0.100145674579,137336.440741,0.385956233095,STRONG_PASS,OK
2.300,1.000,15.000,0.100,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0360510697326,0.0286215282459,1.20170232442,0.954050941529,6.23313681838e-05,0.00156372066477,0.00160012854487,0.00207771227279,0.0533376181624,0.00717168729676,0.0367548973959,0.0367548973959,0.100145674579,137336.440741,0.933733434891,STRONG_PASS,OK
2.300,1.000,15.000,0.150,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0360510697326,0.0286215282459,1.20170232442,0.954050941529,6.23313681838e-05,0.00234558099715,0.00238198887726,0.00207771227279,0.0793996292419,0.0106015887860,0.0543331425282,0.0543331425282,0.100145674579,137336.440741,0.673113324096,STRONG_PASS,OK
2.300,1.000,15.000,0.200,8.09904763926e-06,6.43292114852e-06,0.0924852209348,0.0734592707904,0.0360510697326,0.0286215282459,1.20170232442,0.954050941529,6.23313681838e-05,0.00312744132954,0.00316384920964,0.00207771227279,0.105461640321,0.0140314902752,0.0719113876605,0.0719113876605,0.100145674579,137336.440741,0.521726019730,STRONG_PASS,OK
2.500,0.700,5.000,0.100,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.00798714170945,0.00632523515003,0.266238056982,0.210841171668,6.23313681838e-05,0.000347119723905,0.000383527604010,0.00207771227279,0.0127842534670,0.00183378999208,0.00939817370942,0.00939817370942,0.100145674579,137336.440741,1.14155277928,FAIL,COF_FAIL;
2.500,0.700,5.000,0.150,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.00798714170945,0.00632523515003,0.266238056982,0.210841171668,6.23313681838e-05,0.000520679585858,0.000557087465962,0.00207771227279,0.0185695821987,0.00259474282898,0.0132980569985,0.0132980569985,0.100145674579,137336.440741,1.08369949196,FAIL,COF_FAIL;
2.500,0.700,5.000,0.200,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.00798714170945,0.00632523515003,0.266238056982,0.210841171668,6.23313681838e-05,0.000694239447811,0.000730647327915,0.00207771227279,0.0243549109305,0.00335569566587,0.0171979402876,0.0171979402876,0.100145674579,137336.440741,1.02584620464,FAIL,COF_FAIL;
2.500,0.700,7.500,0.100,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.0119807125642,0.00948785272504,0.399357085472,0.316261757501,6.23313681838e-05,0.000520679585858,0.000557087465962,0.00207771227279,0.0185695821987,0.00259474282898,0.0132980569985,0.0132980569985,0.100145674579,137336.440741,1.08369949196,FAIL,COF_FAIL;
2.500,0.700,7.500,0.150,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.0119807125642,0.00948785272504,0.399357085472,0.316261757501,6.23313681838e-05,0.000781019378787,0.000817427258891,0.00207771227279,0.0272475752964,0.00373617208432,0.0191478819322,0.0191478819322,0.100145674579,137336.440741,0.996919560985,FAIL,COF_FAIL;
2.500,0.700,7.500,0.200,8.05424197456e-06,6.39799753732e-06,0.0919735729011,0.0730604686051,0.0119807125642,0.00948785272504,0.399357085472,0.316261757501,6.23313681838e-05,0.00104135917172,0.00107776705182,0.00207771227279,0.0359255683940,0.00487760133967,0.0249977068658,0.0249977068658,0.100145674579,137336.440741,0.910139630009,FAIL,COF_FAIL;
